,District,DateId,new_DateId,post_count
2288507,中山區,20160516,2016-05-16,5
2316499,中山區,20160515,2016-05-15,3
2265300,中山區,20160514,2016-05-14,8
2218958,中山區,20160513,2016-05-13,0
2110798,中山區,20160512,2016-05-12,3
2282592,中山區,20160511,2016-05-11,0
2214262,中山區,20160510,2016-05-10,5
2085092,中山區,20160509,2016-05-09,7
2082205,中山區,20160508,2016-05-08,4
2104958,中山區,20160507,2016-05-07,4
2102030,中山區,20160506,2016-05-06,1
2120102,中山區,20160505,2016-05-05,8
2099392,中山區,20160504,2016-05-04,3
2096500,中山區,20160503,2016-05-03,4
2142383,中山區,20160502,2016-05-02,1
2113603,中山區,20160501,2016-05-01,3
2158797,中山區,20160430,2016-04-30,4
2045751,中山區,20160429,2016-04-29,1
1940748,中山區,20160428,2016-04-28,4
2108743,中山區,20160427,2016-04-27,6
2108545,中山區,20160426,2016-04-26,5
1934855,中山區,20160425,2016-04-25,6
1932680,中山區,20160424,2016-04-24,5
1910734,中山區,20160423,2016-04-23,3
1907989,中山區,20160422,2016-04-22,1
1906585,中山區,20160421,2016-04-21,6
1927617,中山區,20160420,2016-04-20,4
1904978,中山區,20160419,2016-04-19,3
1902162,中山區,20160418,2016-04-18,0
1923732,中山區,20160417,2016-04-17,-1
1875804,中山區,20160416,2016-04-16,0
1726919,中山區,20160415,2016-04-15,4
1799529,中山區,20160414,2016-04-14,9
1916468,中山區,20160413,2016-04-13,5
1963312,中山區,20160412,2016-04-12,1
1724118,中山區,20160411,2016-04-11,3
1743799,中山區,20160410,2016-04-10,4
1737982,中山區,20160409,2016-04-09,2
1760287,中山區,20160408,2016-04-08,4
1760007,中山區,20160407,2016-04-07,3
1732499,中山區,20160406,2016-04-06,3
1757836,中山區,20160405,2016-04-05,4
1749921,中山區,20160404,2016-04-04,3
1681976,中山區,20160403,2016-04-03,0
1555483,中山區,20160402,2016-04-02,2
1726503,中山區,20160401,2016-04-01,0
1769149,中山區,20160331,2016-03-31,3
1549979,中山區,20160330,2016-03-30,5
1575290,中山區,20160329,2016-03-29,4
1547286,中山區,20160328,2016-03-28,2
1571714,中山區,20160327,2016-03-27,4
1543965,中山區,20160326,2016-03-26,1
1614561,中山區,20160325,2016-03-25,1
1566231,中山區,20160324,2016-03-24,5
1544114,中山區,20160323,2016-03-23,3
1636909,中山區,20160322,2016-03-22,3
1564073,中山區,20160321,2016-03-21,3
1558598,中山區,20160320,2016-03-20,5
1366616,中山區,20160319,2016-03-19,4
1366480,中山區,20160318,2016-03-18,4
1577305,中山區,20160317,2016-03-17,8
1506835,中山區,20160316,2016-03-16,6
1380711,中山區,20160315,2016-03-15,5
1400747,中山區,20160314,2016-03-14,2
1403298,中山區,20160313,2016-03-13,2
1375028,中山區,20160312,2016-03-12,4
1372460,中山區,20160311,2016-03-11,2
1397649,中山區,20160310,2016-03-10,3
1369477,中山區,20160309,2016-03-09,4
1369353,中山區,20160308,2016-03-08,6
1325527,中山區,20160307,2016-03-07,5
1193707,中山區,20160306,2016-03-06,1
1264228,中山區,20160305,2016-03-05,3
1385953,中山區,20160304,2016-03-04,3
1339366,中山區,20160303,2016-03-03,3
1190848,中山區,20160302,2016-03-02,5
1258565,中山區,20160301,2016-03-01,3
1187930,中山區,20160229,2016-02-29,1
1145942,中山區,20160228,2016-02-28,5
1207483,中山區,20160227,2016-02-27,2
1232302,中山區,20160226,2016-02-26,4
1277110,中山區,20160225,2016-02-25,5
1202102,中山區,20160224,2016-02-24,4
1229216,中山區,20160223,2016-02-23,7
1274796,中山區,20160222,2016-02-22,1
1202146,中山區,20160221,2016-02-21,1
1224554,中山區,20160220,2016-02-20,7
1196542,中山區,20160219,2016-02-19,4
1199479,中山區,20160218,2016-02-18,1
1246304,中山區,20160217,2016-02-17,3
1156843,中山區,20160216,2016-02-16,5
1160663,中山區,20160215,2016-02-15,2
1154117,中山區,20160214,2016-02-14,2
1157679,中山區,20160213,2016-02-13,1
1026396,中山區,20160212,2016-02-12,3
1029369,中山區,20160211,2016-02-11,1
1029302,中山區,20160210,2016-02-10,1
1051284,中山區,20160209,2016-02-09,1
1071946,中山區,20160208,2016-02-08,1
1076430,中山區,20160207,2016-02-07,1
1096714,中山區,20160206,2016-02-06,2
1118793,中山區,20160205,2016-02-05,5
1101564,中山區,20160204,2016-02-04,-1
1324858,中山區,20160203,2016-02-03,4
1369934,中山區,20160202,2016-02-02,5
1191202,中山區,20160201,2016-02-01,1
1216285,中山區,20160131,2016-01-31,2
1238388,中山區,20160130,2016-01-30,3
1286026,中山區,20160129,2016-01-29,5
1149007,中山區,20160128,2016-01-28,2
1148600,中山區,20160127,2016-01-27,2
1020914,中山區,20160125,2016-01-25,5
1023934,中山區,20160124,2016-01-24,9
1045700,中山區,20160123,2016-01-23,1
1070982,中山區,20160122,2016-01-22,5
1093169,中山區,20160121,2016-01-21,5
1113641,中山區,20160120,2016-01-20,5
1149425,中山區,20160119,2016-01-19,2
1021159,中山區,20160118,2016-01-18,3
1043165,中山區,20160117,2016-01-17,7
979407,中山區,20160116,2016-01-16,3
1135763,中山區,20160115,2016-01-15,4
1015580,中山區,20160114,2016-01-14,0
1040344,中山區,20160113,2016-01-13,2
1085120,中山區,20160112,2016-01-12,5
974923,中山區,20160111,2016-01-11,1
1016109,中山區,20160110,2016-01-10,3
1037963,中山區,20160109,2016-01-09,4
1105203,中山區,20160108,2016-01-08,1
972118,中山區,20160107,2016-01-07,2
1162904,中山區,20160106,2016-01-06,1
1012579,中山區,20160105,2016-01-05,5
1033151,中山區,20160104,2016-01-04,2
969424,中山區,20160103,2016-01-03,1
1031880,中山區,20160102,2016-01-02,3
1035265,中山區,20160101,2016-01-01,1
1077286,中山區,20151231,2015-12-31,4
966492,中山區,20151230,2015-12-30,2
838421,中山區,20151229,2015-12-29,1
860876,中山區,20151228,2015-12-28,3
905009,中山區,20151227,2015-12-27,6
951867,中山區,20151226,2015-12-26,3
1154891,中山區,20151225,2015-12-25,5
1023739,中山區,20151224,2015-12-24,4
1048673,中山區,20151223,2015-12-23,6
1094258,中山區,20151222,2015-12-22,7
982030,中山區,20151221,2015-12-21,1
855624,中山區,20151220,2015-12-20,2
855225,中山區,20151219,2015-12-19,2
902040,中山區,20151218,2015-12-18,2
852594,中山區,20151217,2015-12-17,1
874756,中山區,20151216,2015-12-16,1
790757,中山區,20151215,2015-12-15,6
851785,中山區,20151214,2015-12-14,1
849834,中山區,20151213,2015-12-13,1
807869,中山區,20151212,2015-12-12,3
977126,中山區,20151211,2015-12-11,4
847199,中山區,20151210,2015-12-10,4
894537,中山區,20151209,2015-12-09,4
804842,中山區,20151208,2015-12-08,2
844478,中山區,20151207,2015-12-07,5
802333,中山區,20151206,2015-12-06,3
863590,中山區,20151205,2015-12-05,2
799512,中山區,20151204,2015-12-04,2
277000,中山區,20151203,2015-12-03,2
232871,中山區,20151202,2015-12-02,4
835765,中山區,20151201,2015-12-01,4
793801,中山區,20151130,2015-11-30,2
268414,中山區,20151129,2015-11-29,8
293645,中山區,20151128,2015-11-28,3
228748,中山區,20151127,2015-11-27,4
268890,中山區,20151126,2015-11-26,2
225952,中山區,20151125,2015-11-25,1
229538,中山區,20151124,2015-11-24,4
265309,中山區,20151123,2015-11-23,2
287801,中山區,20151122,2015-11-22,3
246870,中山區,20151121,2015-11-21,8
226486,中山區,20151120,2015-11-20,5
285135,中山區,20151119,2015-11-19,1
288669,中山區,20151118,2015-11-18,2
223749,中山區,20151117,2015-11-17,2
279401,中山區,20151116,2015-11-16,2
282331,中山區,20151115,2015-11-15,1
240009,中山區,20151114,2015-11-14,3
717854,中山區,20151113,2015-11-13,2
240254,中山區,20151112,2015-11-12,5
105902,中山區,20151111,2015-11-11,5
109289,中山區,20151110,2015-11-10,3
43668,中山區,20151109,2015-11-09,3
43404,中山區,20151108,2015-11-08,0
273985,中山區,20151107,2015-11-07,3
737757,中山區,20151106,2015-11-06,1
231629,中山區,20151105,2015-11-05,2
100440,中山區,20151104,2015-11-04,7
144962,中山區,20151103,2015-11-03,3
57396,中山區,20151102,2015-11-02,5
97821,中山區,20151101,2015-11-01,4
54638,中山區,20151031,2015-10-31,2
59911,中山區,20151030,2015-10-30,4
92090,中山區,20151029,2015-10-29,2
117364,中山區,20151028,2015-10-28,6
144184,中山區,20151027,2015-10-27,1
51598,中山區,20151026,2015-10-26,5
92453,中山區,20151025,2015-10-25,5
183672,中山區,20151024,2015-10-24,2
54150,中山區,20151023,2015-10-23,3
89303,中山區,20151022,2015-10-22,2
133834,中山區,20151021,2015-10-21,5
45775,中山區,20151020,2015-10-20,7
49085,中山區,20151019,2015-10-19,3
43014,中山區,20151018,2015-10-18,4
66508,中山區,20151017,2015-10-17,1
2132,中山區,20151016,2015-10-16,5
2863,中山區,20151015,2015-10-15,1
125149,中山區,20151014,2015-10-14,2
103180,中山區,20151013,2015-10-13,3
39805,中山區,20151012,2015-10-12,4
22687,中山區,20151011,2015-10-11,5
1885,中山區,20151010,2015-10-10,1
83645,中山區,20151009,2015-10-09,4
630760,中山區,20151008,2015-10-08,1
19486,中山區,20151007,2015-10-07,1
574587,中山區,20151006,2015-10-06,3
80939,中山區,20151005,2015-10-05,2
623213,中山區,20151004,2015-10-04,3
13923,中山區,20151003,2015-10-03,4
17339,中山區,20151002,2015-10-02,5
620614,中山區,20151001,2015-10-01,5
14344,中山區,20150930,2015-09-30,6
617371,中山區,20150929,2015-09-29,2
8674,中山區,20150928,2015-09-28,5
36433,中山區,20150927,2015-09-27,2
659599,中山區,20150926,2015-09-26,2
5024,中山區,20150925,2015-09-25,4
5435,中山區,20150924,2015-09-24,2
10379,中山區,20150923,2015-09-23,0
477382,中山區,20150922,2015-09-22,4
474266,中山區,20150921,2015-09-21,0
472628,中山區,20150920,2015-09-20,4
520685,中山區,20150919,2015-09-19,2
543417,中山區,20150918,2015-09-18,0
45076,中山區,20150917,2015-09-17,1
40253,中山區,20150916,2015-09-16,3
66698,中山區,20150915,2015-09-15,2
608848,中山區,20150914,2015-09-14,3
1615,中山區,20150913,2015-09-13,3
26133,中山區,20150912,2015-09-12,2
466784,中山區,20150911,2015-09-11,3
489648,中山區,20150910,2015-09-10,6
515157,中山區,20150909,2015-09-09,7
446666,中山區,20150908,2015-09-08,3
65301,中山區,20150907,2015-09-07,2
44793,中山區,20150906,2015-09-06,1
79700,中山區,20150905,2015-09-05,0
81413,中山區,20150904,2015-09-04,5
539699,中山區,20150903,2015-09-03,8
560239,中山區,20150902,2015-09-02,5
448994,中山區,20150901,2015-09-01,3
62422,中山區,20150831,2015-08-31,1
462997,中山區,20150830,2015-08-30,4
461129,中山區,20150829,2015-08-29,4
488924,中山區,20150828,2015-08-28,3
76537,中山區,20150827,2015-08-27,8
78717,中山區,20150826,2015-08-26,4
532174,中山區,20150825,2015-08-25,1
440733,中山區,20150824,2015-08-24,4
58372,中山區,20150823,2015-08-23,3
61456,中山區,20150822,2015-08-22,2
460912,中山區,20150821,2015-08-21,3
458022,中山區,20150820,2015-08-20,4
73992,中山區,20150819,2015-08-19,4
508600,中山區,20150818,2015-08-18,4
75668,中山區,20150817,2015-08-17,3
529539,中山區,20150816,2015-08-16,2
529354,中山區,20150815,2015-08-15,2
443327,中山區,20150813,2015-08-13,7
56666,中山區,20150812,2015-08-12,7
58889,中山區,20150811,2015-08-11,1
58470,中山區,20150810,2015-08-10,7
478212,中山區,20150809,2015-08-09,7
477960,中山區,20150808,2015-08-08,3
503875,中山區,20150807,2015-08-07,1
70988,中山區,20150806,2015-08-06,5
531383,中山區,20150805,2015-08-05,2
439813,中山區,20150804,2015-08-04,3
52570,中山區,20150803,2015-08-03,9
68048,中山區,20150802,2015-08-02,2
69847,中山區,20150801,2015-08-01,3
526620,中山區,20150731,2015-07-31,3
436941,中山區,20150730,2015-07-30,2
53075,中山區,20150729,2015-07-29,2
50406,中山區,20150728,2015-07-28,9
50128,中山區,20150727,2015-07-27,5
29408,中山區,20150726,2015-07-26,3
29640,中山區,20150725,2015-07-25,0
9229,中山區,20150724,2015-07-24,4
9742,中山區,20150723,2015-07-23,5
471775,中山區,20150722,2015-07-22,2
469733,中山區,20150721,2015-07-21,3
518085,中山區,20150720,2015-07-20,7
540744,中山區,20150719,2015-07-19,3
449421,中山區,20150718,2015-07-18,5
47540,中山區,20150717,2015-07-17,5
67198,中山區,20150716,2015-07-16,2
23618,中山區,20150715,2015-07-15,3
388196,中山區,20150714,2015-07-14,3
391302,中山區,20150713,2015-07-13,2
8852,中山區,20150712,2015-07-12,3
21861,中山區,20150711,2015-07-11,5
44302,中山區,20150710,2015-07-10,3
314624,中山區,20150709,2015-07-09,0
1087,中山區,20150708,2015-07-08,4
3624,中山區,20150707,2015-07-07,1
41070,中山區,20150706,2015-07-06,2
41747,中山區,20150705,2015-07-05,5
311877,中山區,20150704,2015-07-04,3
35,中山區,20150703,2015-07-03,2
3090,中山區,20150702,2015-07-02,3
319447,中山區,20150701,2015-07-01,0
353882,中山區,20150630,2015-06-30,2
38077,中山區,20150629,2015-06-29,4
38483,中山區,20150628,2015-06-28,0
17868,中山區,20150627,2015-06-27,4
18298,中山區,20150626,2015-06-26,3
328645,中山區,20150625,2015-06-25,2
35135,中山區,20150624,2015-06-24,3
37946,中山區,20150623,2015-06-23,6
400059,中山區,20150622,2015-06-22,2
14962,中山區,20150621,2015-06-21,0
17944,中山區,20150620,2015-06-20,4
371178,中山區,20150619,2015-06-19,7
32852,中山區,20150618,2015-06-18,4
420856,中山區,20150617,2015-06-17,4
423037,中山區,20150616,2015-06-16,3
307761,中山區,20150615,2015-06-15,2
12465,中山區,20150614,2015-06-14,2
15594,中山區,20150613,2015-06-13,3
342720,中山區,20150612,2015-06-12,2
342411,中山區,20150611,2015-06-11,2
345553,中山區,20150608,2015-06-08,3
23688,中山區,20150607,2015-06-07,2
368265,中山區,20150605,2015-06-05,3
366527,中山區,20150604,2015-06-04,3
26761,中山區,20150602,2015-06-02,1
415042,中山區,20150531,2015-05-31,4
389420,中山區,20150530,2015-05-30,2
414830,中山區,20150528,2015-05-28,1
417385,中山區,20150526,2015-05-26,3
302993,中山區,20150524,2015-05-24,2
302554,中山區,20150523,2015-05-23,4
301967,中山區,20150522,2015-05-22,1
7015,中山區,20150521,2015-05-21,3
6702,中山區,20150520,2015-05-20,1
327982,中山區,20150518,2015-05-18,4
11812,中山區,20150512,2015-05-12,5
11662,中山區,20150510,2015-05-10,2
10107,中山區,20150507,2015-05-07,2
4629139,大安區,20180415,2018-04-15,1
4470749,大安區,20180414,2018-04-14,6
4569087,大安區,20180413,2018-04-13,2
4445724,大安區,20180412,2018-04-12,2
4561360,大安區,20180411,2018-04-11,1
4583729,大安區,20180410,2018-04-10,1
4487449,大安區,20180409,2018-04-09,1
4508007,大安區,20180407,2018-04-07,7
4558430,大安區,20180406,2018-04-06,5
4502063,大安區,20180405,2018-04-05,3
4414230,大安區,20180404,2018-04-04,1
4311589,大安區,20180403,2018-04-03,3
4630020,大安區,20180401,2018-04-01,1
4473599,大安區,20180331,2018-03-31,5
4325894,大安區,20180329,2018-03-29,3
4431437,大安區,20180328,2018-03-28,4
4428545,大安區,20180326,2018-03-26,3
4342211,大安區,20180325,2018-03-25,4
4378701,大安區,20180324,2018-03-24,7
4472996,大安區,20180323,2018-03-23,5
4364157,大安區,20180322,2018-03-22,2
4395012,大安區,20180321,2018-03-21,0
4314534,大安區,20180320,2018-03-20,2
4422716,大安區,20180319,2018-03-19,4
4297005,大安區,20180317,2018-03-17,11
4386840,大安區,20180315,2018-03-15,2
4311219,大安區,20180314,2018-03-14,5
4216334,大安區,20180313,2018-03-13,3
4157719,大安區,20180312,2018-03-12,3
4211489,大安區,20180311,2018-03-11,1
4197551,大安區,20180309,2018-03-09,1
4258363,大安區,20180308,2018-03-08,4
4154370,大安區,20180307,2018-03-07,2
4149210,大安區,20180305,2018-03-05,4
4171979,大安區,20180304,2018-03-04,2
4249433,大安區,20180303,2018-03-03,9
4146551,大安區,20180302,2018-03-02,3
4224470,大安區,20180301,2018-03-01,1
4143664,大安區,20180228,2018-02-28,0
4028359,大安區,20180226,2018-02-26,2
4291082,大安區,20180220,2018-02-20,3
4045074,大安區,20180216,2018-02-16,1
4072812,大安區,20180213,2018-02-13,5
4121196,大安區,20180211,2018-02-11,3
4199294,大安區,20180206,2018-02-06,3
4115345,大安區,20180205,2018-02-05,2
4140743,大安區,20180204,2018-02-04,2
3985694,大安區,20180203,2018-02-03,18
3850943,大安區,20180202,2018-02-02,0
4040275,大安區,20180201,2018-02-01,4
3957465,大安區,20180131,2018-01-31,6
3981114,大安區,20180130,2018-01-30,3
4081976,大安區,20180129,2018-01-29,5
4087518,大安區,20180128,2018-01-28,3
4034499,大安區,20180126,2018-01-26,5
3975251,大安區,20180123,2018-01-23,2
4079653,大安區,20180122,2018-01-22,2
3972551,大安區,20180121,2018-01-21,4
4014799,大安區,20180120,2018-01-20,6
4048557,大安區,20180117,2018-01-17,5
4073143,大安區,20180116,2018-01-16,4
3853729,大安區,20180115,2018-01-15,7
3877202,大安區,20180114,2018-01-14,2
3899261,大安區,20180111,2018-01-11,1
3817046,大安區,20180110,2018-01-10,4
3870891,大安區,20180109,2018-01-09,5
3786789,大安區,20180108,2018-01-08,2
3890135,大安區,20180107,2018-01-07,2
3918365,大安區,20180106,2018-01-06,4
3787133,大安區,20180105,2018-01-05,6
4042392,大安區,20180104,2018-01-04,4
3781177,大安區,20180103,2018-01-03,5
3690508,大安區,20180102,2018-01-02,3
3687795,大安區,20180101,2018-01-01,3
3651539,大安區,20171230,2017-12-30,11
3930106,大安區,20171229,2017-12-29,2
3682261,大安區,20171228,2017-12-28,3
3599616,大安區,20171227,2017-12-27,3
3600547,大安區,20171226,2017-12-26,3
3645569,大安區,20171225,2017-12-25,2
3619798,大安區,20171224,2017-12-24,3
3671259,大安區,20171223,2017-12-23,7
3749551,大安區,20171222,2017-12-22,3
3639570,大安區,20171221,2017-12-21,4
3693654,大安區,20171220,2017-12-20,3
3502281,大安區,20171219,2017-12-19,3
3496957,大安區,20171218,2017-12-18,5
3435769,大安區,20171217,2017-12-17,2
3463359,大安區,20171216,2017-12-16,11
3628401,大安區,20171215,2017-12-15,2
3514198,大安區,20171214,2017-12-14,4
3533828,大安區,20171213,2017-12-13,1
3427723,大安區,20171212,2017-12-12,5
3446965,大安區,20171211,2017-12-11,2
3317909,大安區,20171210,2017-12-10,2
3469266,大安區,20171209,2017-12-09,7
3419410,大安區,20171208,2017-12-08,3
3446535,大安區,20171207,2017-12-07,6
3438589,大安區,20171206,2017-12-06,0
3328553,大安區,20171205,2017-12-05,5
3266951,大安區,20171204,2017-12-04,1
3132380,大安區,20171203,2017-12-03,0
3433594,大安區,20171202,2017-12-02,6
3480056,大安區,20171201,2017-12-01,3
3261271,大安區,20171130,2017-11-30,2
3260956,大安區,20171129,2017-11-29,8
3147030,大安區,20171128,2017-11-28,3
3362186,大安區,20171127,2017-11-27,5
3255633,大安區,20171126,2017-11-26,0
